date,oil_diff_target,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TermSpread,TreasuryYield,FedFundsRate,gfc_2008_shock,gfc_2008_regime,opec_2014_shock,opec_2014_regime,covid_2020_shock,covid_2020_regime,war_2022_shock,war_2022_regime,gfc_2008_window,opec_2014_window,covid_2020_window,war_2022_window,cond_vix_gt_30,cond_termspread_inv,cond_inventory_draw,cond_opec_cut
2017-05-08,-0.6199999999999974,0.91650302,243.892,115.0895,9.77,99.0137,13201.7,527772.0,36022.380185861315,9293.0,1.06,2.39,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-09,1.4399999999999975,0.91650302,243.892,115.3933,9.96,99.0137,13201.7,527772.0,36022.380185861315,9293.0,1.05,2.42,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-10,0.5300000000000011,0.91650302,243.892,115.1145,10.21,99.0137,13201.7,527772.0,36022.380185861315,9293.0,1.06,2.41,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-11,0.019999999999996,0.91650302,243.892,115.0669,10.6,99.0137,13201.7,527772.0,36022.380185861315,9293.0,1.04,2.39,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-12,1.0300000000000011,0.91650302,243.892,114.7479,10.4,99.0137,13201.7,522525.0,36022.380185861315,9314.0,1.04,2.33,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-05-15,-0.2199999999999988,0.91650302,243.892,114.3504,10.42,99.0137,13201.7,522525.0,36022.380185861315,9314.0,1.03,2.34,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-16,0.3999999999999986,0.91650302,243.892,113.9923,10.65,99.0137,13201.7,522525.0,36022.380185861315,9314.0,1.04,2.33,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-17,0.3200000000000003,0.91650302,243.892,113.7506,15.59,99.0137,13201.7,522525.0,36022.380185861315,9314.0,0.96,2.22,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18,0.9600000000000009,0.91650302,243.892,114.2683,14.66,99.0137,13201.7,522525.0,36022.380185861315,9314.0,0.96,2.23,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19,0.490000000000002,0.91650302,243.892,113.7001,12.04,99.0137,13201.7,520772.0,36022.380185861315,9305.0,0.95,2.23,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-22,0.3099999999999951,0.91650302,243.892,113.5442,10.93,99.0137,13201.7,520772.0,36022.380185861315,9305.0,0.96,2.25,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-23,-0.1299999999999954,0.91650302,243.892,113.6862,10.72,99.0137,13201.7,520772.0,36022.380185861315,9305.0,0.98,2.29,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-24,-2.4200000000000017,0.91650302,243.892,113.675,10.02,99.0137,13201.7,520772.0,36022.380185861315,9305.0,0.97,2.26,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25,1.009999999999998,0.91650302,243.892,113.3719,9.99,99.0137,13201.7,520772.0,36022.380185861315,9305.0,0.95,2.25,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-26,0.0500000000000042,0.91650302,243.892,113.4839,9.81,99.0137,13201.7,516340.0,36022.380185861315,9320.0,0.95,2.25,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-05-30,-1.3400000000000034,0.91650302,243.892,113.5552,10.38,99.0137,13201.7,516340.0,36022.380185861315,9320.0,0.93,2.21,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-31,0.0300000000000011,0.91650302,243.892,113.2956,10.41,99.0137,13201.7,516340.0,36022.380185861315,9320.0,0.93,2.21,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,-0.6400000000000006,0.76575378,244.193,113.3017,9.89,100.0224,13206.1,516340.0,36093.60663747422,9320.0,0.93,2.21,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-02,-0.2800000000000011,0.76575378,244.193,113.1908,9.75,100.0224,13206.1,509912.0,36093.60663747422,9342.0,0.87,2.15,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-06-05,0.730000000000004,0.76575378,244.193,112.9755,10.07,100.0224,13206.1,509912.0,36093.60663747422,9342.0,0.86,2.18,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-06,-2.3300000000000054,0.76575378,244.193,112.7095,10.45,100.0224,13206.1,509912.0,36093.60663747422,9342.0,0.84,2.14,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-07,-0.1199999999999974,0.76575378,244.193,112.8191,10.39,100.0224,13206.1,509912.0,36093.60663747422,9342.0,0.86,2.18,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-08,0.1400000000000005,0.76575378,244.193,112.8351,10.16,100.0224,13206.1,509912.0,36093.60663747422,9342.0,0.86,2.19,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-09,0.2800000000000011,0.76575378,244.193,112.9562,10.7,100.0224,13206.1,513207.0,36093.60663747422,9318.0,0.86,2.21,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-12,0.3099999999999951,0.76575378,244.193,112.9837,11.46,100.0224,13206.1,513207.0,36093.60663747422,9318.0,0.86,2.21,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-13,-1.6199999999999974,0.76575378,244.193,112.6271,10.42,100.0224,13206.1,513207.0,36093.60663747422,9318.0,0.83,2.21,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-14,-0.3200000000000003,0.76575378,244.193,112.0734,10.64,100.0224,13206.1,513207.0,36093.60663747422,9318.0,0.8,2.15,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-15,0.259999999999998,0.76575378,244.193,112.8708,10.9,100.0224,13206.1,513207.0,36093.60663747422,9318.0,0.81,2.16,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-16,-0.4899999999999949,0.76575378,244.193,112.6155,10.38,100.0224,13206.1,511546.0,36093.60663747422,9330.0,0.84,2.16,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-19,-0.8999999999999986,0.76575378,244.193,112.7576,10.37,100.0224,13206.1,511546.0,36093.60663747422,9330.0,0.83,2.19,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-20,-0.8600000000000065,0.76575378,244.193,113.2698,10.86,100.0224,13206.1,511546.0,36093.60663747422,9330.0,0.8,2.16,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-21,0.0500000000000042,0.76575378,244.193,113.3327,10.75,100.0224,13206.1,511546.0,36093.60663747422,9330.0,0.8,2.16,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-22,0.3299999999999983,0.76575378,244.193,113.1654,10.48,100.0224,13206.1,511546.0,36093.60663747422,9330.0,0.81,2.15,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-23,0.3800000000000025,0.76575378,244.193,112.8665,10.02,100.0224,13206.1,509095.0,36093.60663747422,9350.0,0.81,2.15,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-26,1.009999999999998,0.76575378,244.193,112.7633,9.9,100.0224,13206.1,509095.0,36093.60663747422,9350.0,0.78,2.14,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-27,0.490000000000002,0.76575378,244.193,112.55,11.06,100.0224,13206.1,509095.0,36093.60663747422,9350.0,0.83,2.21,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-28,0.1400000000000005,0.76575378,244.193,112.0747,10.03,100.0224,13206.1,509095.0,36093.60663747422,9350.0,0.88,2.22,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-29,1.1400000000000006,0.76575378,244.193,111.998,11.44,100.0224,13206.1,509095.0,36093.60663747422,9350.0,0.89,2.27,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,-0.9100000000000036,0.76575378,244.193,111.9896,11.18,100.0224,13206.1,509213.0,36093.60663747422,9250.0,0.93,2.31,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-05,0.4100000000000037,0.7764088,244.004,112.6534,11.07,100.1408,13214.5,509213.0,36549.57050844196,9250.0,0.92,2.33,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-06,-1.2700000000000031,0.7764088,244.004,112.4199,12.54,100.1408,13214.5,509213.0,36549.57050844196,9250.0,0.97,2.37,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07,0.1499999999999985,0.7764088,244.004,112.3137,11.19,100.1408,13214.5,502914.0,36549.57050844196,9338.0,0.99,2.39,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-07-10,0.6600000000000037,0.7764088,244.004,112.1587,11.11,100.1408,13214.5,502914.0,36549.57050844196,9338.0,0.98,2.38,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-11,0.4199999999999946,0.7764088,244.004,112.1434,10.89,100.1408,13214.5,502914.0,36549.57050844196,9338.0,1.0,2.37,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-12,0.5800000000000054,0.7764088,244.004,111.5904,10.3,100.1408,13214.5,502914.0,36549.57050844196,9338.0,0.98,2.33,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-13,0.4699999999999988,0.7764088,244.004,111.5365,9.9,100.1408,13214.5,502914.0,36549.57050844196,9338.0,0.98,2.35,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-14,-0.509999999999998,0.7764088,244.004,110.9075,9.51,100.1408,13214.5,495350.0,36549.57050844196,9397.0,0.98,2.33,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-07-17,0.3799999999999954,0.7764088,244.004,110.9304,9.82,100.1408,13214.5,495350.0,36549.57050844196,9397.0,0.95,2.31,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18,0.7000000000000028,0.7764088,244.004,110.4356,9.89,100.1408,13214.5,495350.0,36549.57050844196,9397.0,0.91,2.27,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-19,-0.3700000000000045,0.7764088,244.004,110.4339,9.79,100.1408,13214.5,495350.0,36549.57050844196,9397.0,0.9,2.27,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-20,-0.9499999999999956,0.7764088,244.004,110.2512,9.58,100.1408,13214.5,495350.0,36549.57050844196,9397.0,0.9,2.27,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-21,0.4299999999999997,0.7764088,244.004,110.191,9.36,100.1408,13214.5,490623.0,36549.57050844196,9429.0,0.88,2.24,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-07-24,1.5600000000000025,0.7764088,244.004,110.2004,9.43,100.1408,13214.5,490623.0,36549.57050844196,9429.0,0.89,2.26,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-25,0.8099999999999952,0.7764088,244.004,110.2835,9.43,100.1408,13214.5,490623.0,36549.57050844196,9429.0,0.93,2.33,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-26,0.4699999999999988,0.7764088,244.004,110.3811,9.6,100.1408,13214.5,490623.0,36549.57050844196,9429.0,0.93,2.29,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-27,0.6700000000000017,0.7764088,244.004,110.216,10.11,100.1408,13214.5,490623.0,36549.57050844196,9429.0,0.96,2.32,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-28,0.490000000000002,0.7764088,244.004,109.92,10.29,100.1408,13214.5,483415.0,36549.57050844196,9410.0,0.96,2.3,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-07-31,-1.0200000000000031,0.7764088,244.004,109.8177,10.26,100.1408,13214.5,483415.0,36549.57050844196,9410.0,0.96,2.3,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-01,0.4100000000000037,0.73611135,244.163,109.8495,10.09,100.3471,13256.7,483415.0,36954.03330414089,9410.0,0.92,2.26,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-02,-0.5700000000000003,0.73611135,244.163,109.7503,10.28,100.3471,13256.7,483415.0,36954.03330414089,9410.0,0.91,2.27,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-03,0.5399999999999991,0.73611135,244.163,109.8332,10.44,100.3471,13256.7,483415.0,36954.03330414089,9410.0,0.9,2.24,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04,-0.2000000000000028,0.73611135,244.163,110.2808,10.03,100.3471,13256.7,481888.0,36954.03330414089,9430.0,0.91,2.27,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-07,-0.2999999999999971,0.73611135,244.163,110.373,9.93,100.3471,13256.7,481888.0,36954.03330414089,9430.0,0.9,2.26,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-08,0.5200000000000031,0.73611135,244.163,110.396,10.96,100.3471,13256.7,481888.0,36954.03330414089,9430.0,0.93,2.29,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-09,-1.0500000000000045,0.73611135,244.163,110.3671,11.11,100.3471,13256.7,481888.0,36954.03330414089,9430.0,0.91,2.24,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-10,0.2700000000000031,0.73611135,244.163,110.1886,16.04,100.3471,13256.7,481888.0,36954.03330414089,9430.0,0.87,2.2,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-11,-1.2199999999999989,0.73611135,244.163,110.0422,15.51,100.3471,13256.7,475437.0,36954.03330414089,9423.0,0.89,2.19,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-14,-0.0200000000000031,0.73611135,244.163,110.095,12.33,100.3471,13256.7,475437.0,36954.03330414089,9423.0,0.89,2.22,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-15,-0.7700000000000031,0.73611135,244.163,110.4846,12.04,100.3471,13256.7,475437.0,36954.03330414089,9423.0,0.92,2.27,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-16,0.2700000000000031,0.73611135,244.163,110.4394,11.74,100.3471,13256.7,475437.0,36954.03330414089,9423.0,0.9,2.23,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-17,1.5200000000000031,0.73611135,244.163,110.1673,15.55,100.3471,13256.7,475437.0,36954.03330414089,9423.0,0.87,2.19,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-18,-1.2000000000000028,0.73611135,244.163,110.041,14.26,100.3471,13256.7,466492.0,36954.03330414089,9502.0,0.86,2.19,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-21,0.259999999999998,0.73611135,244.163,109.7349,13.19,100.3471,13256.7,466492.0,36954.03330414089,9502.0,0.86,2.18,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-22,0.8000000000000043,0.73611135,244.163,109.8386,11.35,100.3471,13256.7,466492.0,36954.03330414089,9502.0,0.89,2.22,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-23,-1.2100000000000009,0.73611135,244.163,109.8095,12.25,100.3471,13256.7,466492.0,36954.03330414089,9502.0,0.85,2.17,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-24,0.4099999999999966,0.73611135,244.163,109.7524,12.23,100.3471,13256.7,466492.0,36954.03330414089,9502.0,0.86,2.19,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-25,-1.25,0.73611135,244.163,109.3415,11.28,100.3471,13256.7,463165.0,36954.03330414089,9528.0,0.82,2.17,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-28,0.0600000000000022,0.73611135,244.163,109.1815,11.32,100.3471,13256.7,463165.0,36954.03330414089,9528.0,0.83,2.16,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-29,-0.5,0.73611135,244.163,109.0946,11.7,100.3471,13256.7,463165.0,36954.03330414089,9528.0,0.8,2.13,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-30,1.2999999999999972,0.73611135,244.163,109.4052,11.22,100.3471,13256.7,463165.0,36954.03330414089,9528.0,0.82,2.15,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-31,0.0600000000000022,0.73611135,244.163,109.3686,10.59,100.3471,13256.7,463165.0,36954.03330414089,9528.0,0.79,2.12,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-01,1.3100000000000025,0.72501612,244.243,109.0504,10.13,100.1068,13290.1,457773.0,37112.22857295809,9530.0,0.81,2.16,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-09-05,0.5,0.72501612,244.243,108.8664,12.23,100.1068,13290.1,457773.0,37112.22857295809,9530.0,0.77,2.07,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-06,-0.0300000000000011,0.72501612,244.243,108.4897,11.63,100.1068,13290.1,457773.0,37112.22857295809,9530.0,0.8,2.1,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-07,-1.6600000000000037,0.72501612,244.243,107.9224,11.55,100.1068,13290.1,457773.0,37112.22857295809,9530.0,0.78,2.05,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-08,0.6200000000000045,0.72501612,244.243,107.808,12.12,100.1068,13290.1,462353.0,37112.22857295809,8781.0,0.79,2.06,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-11,0.1499999999999985,0.72501612,244.243,108.153,10.73,100.1068,13290.1,462353.0,37112.22857295809,8781.0,0.82,2.14,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-12,1.0899999999999963,0.72501612,244.243,108.3239,10.58,100.1068,13290.1,462353.0,37112.22857295809,8781.0,0.84,2.17,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-13,0.5600000000000023,0.72501612,244.243,108.6628,10.5,100.1068,13290.1,462353.0,37112.22857295809,8781.0,0.85,2.2,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-14,0.0399999999999991,0.72501612,244.243,108.618,10.44,100.1068,13290.1,462353.0,37112.22857295809,8781.0,0.83,2.2,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-15,-0.019999999999996,0.72501612,244.243,108.3147,10.17,100.1068,13290.1,468241.0,37112.22857295809,9353.0,0.81,2.2,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-18,-0.3400000000000034,0.72501612,244.243,108.6401,10.15,100.1068,13290.1,468241.0,37112.22857295809,9353.0,0.83,2.23,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-19,0.75,0.72501612,244.243,108.6142,10.18,100.1068,13290.1,468241.0,37112.22857295809,9353.0,0.84,2.24,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-20,0.2899999999999991,0.72501612,244.243,108.4329,9.78,100.1068,13290.1,468241.0,37112.22857295809,9353.0,0.83,2.28,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-21,-0.25,0.72501612,244.243,108.9267,9.67,100.1068,13290.1,468241.0,37112.22857295809,9353.0,0.82,2.27,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-22,1.5200000000000031,0.72501612,244.243,108.7542,9.59,100.1068,13290.1,472832.0,37112.22857295809,9510.0,0.8,2.26,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-25,-0.259999999999998,0.72501612,244.243,109.3302,10.21,100.1068,13290.1,472832.0,37112.22857295809,9510.0,0.78,2.22,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26,0.5499999999999972,0.72501612,244.243,109.7769,10.17,100.1068,13290.1,472832.0,37112.22857295809,9510.0,0.79,2.24,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-27,-0.5200000000000031,0.72501612,244.243,110.0722,9.87,100.1068,13290.1,472832.0,37112.22857295809,9510.0,0.84,2.31,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28,0.0500000000000042,0.72501612,244.243,110.2415,9.55,100.1068,13290.1,472832.0,37112.22857295809,9510.0,0.86,2.31,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29,-1.0799999999999983,0.72501612,244.243,110.0867,9.51,100.1068,13290.1,470986.0,37112.22857295809,9547.0,0.86,2.33,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-02,-0.1500000000000056,0.67086016,245.183,110.3686,9.45,99.6925,13291.7,470986.0,36997.39857295809,9547.0,0.85,2.34,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03,-0.4399999999999977,0.67086016,245.183,110.3281,9.51,99.6925,13291.7,470986.0,36997.39857295809,9547.0,0.86,2.33,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-04,0.7899999999999991,0.67086016,245.183,110.2425,9.63,99.6925,13291.7,470986.0,36997.39857295809,9547.0,0.86,2.33,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-05,-1.4499999999999955,0.67086016,245.183,110.5823,9.19,99.6925,13291.7,470986.0,36997.39857295809,9547.0,0.86,2.35,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-06,0.2399999999999948,0.67086016,245.183,110.7841,9.65,99.6925,13291.7,464963.0,36997.39857295809,9561.0,0.83,2.37,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-10-09,1.3500000000000014,0.67086016,245.183,110.7841,10.33,99.6925,13291.7,464963.0,36997.39857295809,9561.0,0.83,2.37,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-10,0.3699999999999974,0.67086016,245.183,110.3034,10.08,99.6925,13291.7,464963.0,36997.39857295809,9561.0,0.84,2.35,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-11,-0.6899999999999977,0.67086016,245.183,110.3037,9.85,99.6925,13291.7,464963.0,36997.39857295809,9561.0,0.84,2.35,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-12,0.8200000000000003,0.67086016,245.183,110.3152,9.91,99.6925,13291.7,464963.0,36997.39857295809,9561.0,0.82,2.33,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-13,0.4299999999999997,0.67086016,245.183,110.2669,9.61,99.6925,13291.7,462216.0,36997.39857295809,9480.0,0.77,2.28,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-16,0.009999999999998,0.67086016,245.183,110.5432,9.91,99.6925,13291.7,462216.0,36997.39857295809,9480.0,0.76,2.3,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-17,0.1799999999999997,0.67086016,245.183,110.9141,10.31,99.6925,13291.7,462216.0,36997.39857295809,9480.0,0.76,2.3,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,-0.759999999999998,0.67086016,245.183,110.7214,10.07,99.6925,13291.7,462216.0,36997.39857295809,9480.0,0.75,2.34,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-19,0.3400000000000034,0.67086016,245.183,110.4577,10.05,99.6925,13291.7,462216.0,36997.39857295809,9480.0,0.75,2.33,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20,0.279999999999994,0.67086016,245.183,111.0375,9.97,99.6925,13291.7,456485.0,36997.39857295809,8406.0,0.79,2.39,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-10-23,0.4100000000000037,0.67086016,245.183,111.2134,11.07,99.6925,13291.7,456485.0,36997.39857295809,8406.0,0.8,2.38,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-24,-0.3500000000000014,0.67086016,245.183,111.4027,11.16,99.6925,13291.7,456485.0,36997.39857295809,8406.0,0.82,2.42,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-25,0.4399999999999977,0.67086016,245.183,111.3904,11.23,99.6925,13291.7,456485.0,36997.39857295809,8406.0,0.83,2.44,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26,1.5100000000000051,0.67086016,245.183,111.6418,11.3,99.6925,13291.7,456485.0,36997.39857295809,8406.0,0.83,2.46,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27,0.1899999999999977,0.67086016,245.183,112.1495,9.8,99.6925,13291.7,457341.0,36997.39857295809,9507.0,0.83,2.42,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-30,0.25,0.67086016,245.183,111.901,10.5,99.6925,13291.7,457341.0,36997.39857295809,9507.0,0.79,2.37,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-31,-0.0399999999999991,0.67086016,245.183,111.8052,10.18,99.6925,13291.7,457341.0,36997.39857295809,9507.0,0.78,2.38,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,0.2299999999999968,0.56521264,246.435,111.7942,10.2,99.7954,13364.4,457341.0,37101.28997080756,9507.0,0.76,2.37,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-02,1.0800000000000054,0.56521264,246.435,111.5474,9.93,99.7954,13364.4,457341.0,37101.28997080756,9507.0,0.74,2.35,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-03,1.7100000000000009,0.56521264,246.435,111.9383,9.14,99.7954,13364.4,454906.0,37101.28997080756,9553.0,0.71,2.34,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06,-0.1500000000000056,0.56521264,246.435,111.7197,9.4,99.7954,13364.4,454906.0,37101.28997080756,9553.0,0.71,2.32,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07,-0.3699999999999974,0.56521264,246.435,111.9446,9.89,99.7954,13364.4,454906.0,37101.28997080756,9553.0,0.69,2.32,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
