date,oil_diff_target,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TermSpread,TreasuryYield,FedFundsRate,oil_diff_lag1,oil_diff_lag5,oil_volatility_5,oil_volatility_20,MA_5,MA_20,MA_ratio,MA_5_gt_MA_20,oil_momentum_5,oil_momentum_20,TermSpread_inversion,vix_high,is_monday,is_friday,gfc_2008_shock,gfc_2008_regime,opec_2014_shock,opec_2014_regime,covid_2020_shock,covid_2020_regime,war_2022_shock,war_2022_regime,gfc_2008_window,opec_2014_window,covid_2020_window,war_2022_window,cond_vix_gt_30,cond_termspread_inv,cond_inventory_draw,cond_opec_cut
2017-01-05,0.2099999999999937,0.34660933,242.026,117.9999,11.67,98.3491,13036.8,486063.0,37192.168000000005,8766.0,1.2,2.37,0.41,0.8999999999999986,1.1899999999999975,0.8713896946831291,0.884967439186908,53.388,52.266,1.0214671105498794,1,-0.2399999999999948,2.8200000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-06,-2.029999999999994,0.34660933,242.026,118.3495,11.32,98.3491,13036.8,479012.0,37192.168000000005,8770.0,1.2,2.42,0.41,0.5100000000000051,-0.2100000000000008,0.8721123780797726,0.8353711749874907,53.424,52.4725,1.0181333079231978,1,0.1799999999999997,4.1299999999999955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-01-09,-1.1300000000000026,0.34660933,242.026,118.4111,11.56,98.3491,13036.8,479012.0,37192.168000000005,8770.0,1.17,2.38,0.41,0.2099999999999937,-0.0499999999999971,1.2766362050325657,0.9512068511549892,53.064,52.528,1.0102040816326532,1,-1.7999999999999972,1.1099999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-10,1.3699999999999974,0.34660933,242.026,118.5386,11.49,98.3491,13036.8,479012.0,37192.168000000005,8770.0,1.19,2.38,0.41,-2.029999999999994,-1.3900000000000006,1.2285845514249116,0.9748655777781994,52.75600000000001,52.4935,1.0050006191242726,1,-1.5399999999999991,-0.6899999999999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-11,0.8200000000000003,0.34660933,242.026,119.0219,11.26,98.3491,13036.8,479012.0,37192.168000000005,8770.0,1.18,2.38,0.41,-1.1300000000000026,0.8999999999999986,1.355536794041368,0.9848744242688644,52.54200000000001,52.465999999999994,1.0014485571608285,1,-1.0700000000000005,-0.5500000000000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-12,-0.6499999999999986,0.34660933,242.026,117.8001,11.54,98.3491,13036.8,479012.0,37192.168000000005,8770.0,1.18,2.36,0.41,1.3699999999999974,0.5100000000000051,1.403182097947358,1.0014352857668471,52.39,52.467,0.998532410848724,0,-0.7600000000000051,0.019999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-13,0.0900000000000034,0.34660933,242.026,117.9884,11.23,98.3491,13036.8,483109.0,37192.168000000005,8946.0,1.19,2.4,0.41,0.8200000000000003,0.2099999999999937,1.4004213651611968,0.9022070890759648,52.065999999999995,52.5345,0.9910820508427794,0,-1.6199999999999974,1.3500000000000014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-17,-1.3300000000000054,0.34660933,242.026,117.2656,11.87,98.3491,13036.8,483109.0,37192.168000000005,8946.0,1.16,2.33,0.41,-0.6499999999999986,-2.029999999999994,1.0255242561733755,0.9012440232665416,52.166,52.612,0.9915228464988975,0,0.5,1.5500000000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-18,0.2700000000000031,0.34660933,242.026,117.7242,12.48,98.3491,13036.8,483109.0,37192.168000000005,8946.0,1.19,2.42,0.41,0.0900000000000034,-1.1300000000000026,1.0875201147564848,0.9241751656704936,52.226,52.5715,0.9934279980597852,0,0.2999999999999971,-0.8100000000000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-19,0.9399999999999976,0.34660933,242.026,118.3182,12.78,98.3491,13036.8,483109.0,37192.168000000005,8946.0,1.22,2.47,0.41,-1.3300000000000054,1.3699999999999974,0.8391662528962662,0.9252658224019962,52.065999999999995,52.5345,0.9910820508427794,0,-0.7999999999999972,-0.740000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-20,0.4400000000000048,0.34660933,242.026,118.3182,11.54,98.3491,13036.8,485456.0,37192.168000000005,8944.0,1.28,2.48,0.41,0.2700000000000031,0.8200000000000003,0.8751457021547663,0.950581401038322,51.93000000000001,52.54,0.9883897982489532,0,-0.6799999999999997,0.1099999999999994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-23,-0.3900000000000005,0.34660933,242.026,117.2479,11.77,98.3491,13036.8,485456.0,37192.168000000005,8944.0,1.25,2.41,0.41,0.9399999999999976,-0.6499999999999986,0.8505116107378901,0.9365630054395028,52.012,52.6065,0.9886991151283586,0,0.4100000000000037,1.3300000000000054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,-0.240000000000002,0.34660933,242.026,117.0516,11.07,98.3491,13036.8,485456.0,37192.168000000005,8944.0,1.26,2.47,0.41,0.4400000000000048,0.0900000000000034,0.8760878951337933,0.9349021902119692,51.998000000000005,52.6265,0.9880573475340372,0,-0.0700000000000002,0.4000000000000057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-25,1.1000000000000014,0.34660933,242.026,116.9355,10.81,98.3491,13036.8,485456.0,37192.168000000005,8944.0,1.3,2.53,0.41,-0.3900000000000005,-1.3300000000000054,0.5365910919871448,0.936697867370702,52.202,52.633,0.9918112210970303,0,1.0200000000000031,0.1300000000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,-0.0600000000000022,0.34660933,242.026,117.2766,10.63,98.3491,13036.8,485456.0,37192.168000000005,8944.0,1.3,2.51,0.41,-0.240000000000002,0.2700000000000031,0.6731270311018247,0.9519116500356866,52.572,52.65400000000001,0.9984426634253808,0,1.8500000000000016,0.4200000000000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,-0.5499999999999972,0.34660933,242.026,117.0735,10.58,98.3491,13036.8,488296.0,37192.168000000005,8961.0,1.27,2.49,0.41,1.1000000000000014,0.9399999999999976,0.6067124524846661,0.9112875506666268,52.742,52.6125,1.0024613922546926,1,0.8500000000000014,-0.8299999999999983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-30,0.1199999999999974,0.34660933,242.026,116.7325,11.88,98.3491,13036.8,488296.0,37192.168000000005,8961.0,1.27,2.49,0.41,-0.0600000000000022,0.4400000000000048,0.6561021261967961,0.917744804570295,52.714,52.553999999999995,1.0030444875746851,1,-0.1400000000000005,-1.1699999999999946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-31,1.1499999999999986,0.34660933,242.026,116.2241,11.99,98.3491,13036.8,488296.0,37192.168000000005,8961.0,1.26,2.45,0.41,-0.5499999999999972,-0.3900000000000005,0.6246438985533729,0.9186145174004856,52.788,52.504,1.0054091116867283,1,0.3699999999999974,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-01,-0.3500000000000014,0.70045658,242.637,116.3914,11.81,99.0214,13128.5,488296.0,36905.168000000005,8961.0,1.26,2.48,0.54,0.1199999999999974,-0.240000000000002,0.7472415941313462,0.8989766111353511,53.14,52.581,1.0106312165991518,1,1.759999999999998,1.5399999999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-02-02,0.2600000000000051,0.70045658,242.637,115.903,11.93,99.0214,13128.5,488296.0,36905.168000000005,8961.0,1.27,2.48,0.54,1.1499999999999986,1.1000000000000014,0.6607344398470196,0.8820399501633641,53.202,52.5955,1.011531404777975,1,0.3099999999999951,0.2899999999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-03,-0.8000000000000043,0.70045658,242.637,115.6259,10.97,99.0214,13128.5,494762.0,36905.168000000005,8915.0,1.28,2.49,0.54,-0.3500000000000014,-0.0600000000000022,0.6614605052457442,0.8764017343661407,53.328,52.5975,1.0138884927990872,1,0.6300000000000026,0.0399999999999991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-06,-0.8200000000000003,0.70045658,242.637,116.0504,11.37,99.0214,13128.5,494762.0,36905.168000000005,8915.0,1.26,2.42,0.54,0.2600000000000051,-0.5499999999999972,0.7311155859369693,0.892732499570534,53.404,52.549,1.0162705284591524,1,0.3799999999999954,-0.9699999999999988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-07,0.1799999999999997,0.70045658,242.637,116.4082,11.29,99.0214,13128.5,494762.0,36905.168000000005,8915.0,1.24,2.4,0.54,-0.8000000000000043,0.1199999999999974,0.831005415144786,0.7859998660773838,53.29200000000001,52.561,1.0139076501588633,1,-0.5600000000000023,0.2399999999999948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-08,0.6200000000000045,0.70045658,242.637,116.1382,11.45,99.0214,13128.5,494762.0,36905.168000000005,8915.0,1.19,2.34,0.54,-0.8200000000000003,1.1499999999999986,0.5164106892773995,0.7390027063549772,52.986,52.6385,1.0066016318854072,1,-1.5300000000000011,1.5499999999999972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-09,0.8500000000000014,0.70045658,242.637,116.306,10.88,99.0214,13128.5,494762.0,36905.168000000005,8915.0,1.2,2.4,0.54,0.1799999999999997,-0.3500000000000014,0.6584223568500392,0.6871757608616378,52.874,52.6785,1.003711191472802,1,-0.5599999999999952,0.8000000000000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-10,-0.8800000000000026,0.70045658,242.637,116.148,10.85,99.0214,13128.5,508592.0,36905.168000000005,8978.0,1.21,2.41,0.54,0.6200000000000045,0.2600000000000051,0.7828665275766745,0.688998319454052,52.879999999999995,52.71999999999999,1.0030349013657056,1,0.0300000000000011,0.8300000000000054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-13,0.25,0.70045658,242.637,116.3427,11.07,99.0214,13128.5,508592.0,36905.168000000005,8978.0,1.23,2.43,0.54,0.8500000000000014,-0.8000000000000043,0.803990049689646,0.7029262145900355,52.870000000000005,52.75,1.0022748815165878,1,-0.0499999999999971,0.6000000000000014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-14,-0.1000000000000014,0.70045658,242.637,116.3949,10.74,99.0214,13128.5,508592.0,36905.168000000005,8978.0,1.22,2.47,0.54,-0.8800000000000026,-0.8200000000000003,0.6648533672923368,0.7045536100778038,53.074,52.788,1.005417898007123,1,1.0200000000000031,0.759999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-15,0.2999999999999971,0.70045658,242.637,116.2162,11.97,99.0214,13128.5,508592.0,36905.168000000005,8978.0,1.24,2.51,0.54,0.25,0.1799999999999997,0.6790213545978943,0.6284272348280787,53.222,52.8875,1.0063247459229496,1,0.740000000000002,1.990000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-16,0.0,0.70045658,242.637,116.0067,11.76,99.0214,13128.5,508592.0,36905.168000000005,8978.0,1.23,2.45,0.54,-0.1000000000000014,0.6200000000000045,0.6372048336288401,0.6288912549290987,53.306,52.9885,1.0059918661596383,1,0.4199999999999946,2.019999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-17,0.6100000000000065,0.70045658,242.637,116.4035,11.49,99.0214,13128.5,518119.0,36905.168000000005,8977.0,1.21,2.42,0.54,0.2999999999999971,0.8500000000000014,0.4743205667056371,0.5972163497603141,53.220000000000006,53.0425,1.003346373191309,1,-0.4300000000000068,1.0799999999999983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-21,-0.4100000000000037,0.70045658,242.637,116.5921,11.57,99.0214,13128.5,518119.0,36905.168000000005,8977.0,1.21,2.43,0.54,0.0,-0.8800000000000026,0.2783343313354597,0.6041686327856541,53.432,53.105,1.0061576122775635,1,1.0600000000000025,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-22,0.8699999999999974,0.70045658,242.637,116.2136,11.74,99.0214,13128.5,518119.0,36905.168000000005,8977.0,1.2,2.42,0.54,0.6100000000000065,0.25,0.3899358921668517,0.6049730311518309,53.512,53.1665,1.0064984529732068,1,0.3999999999999986,1.2299999999999969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-23,-0.4899999999999949,0.70045658,242.637,115.6527,11.71,99.0214,13128.5,518119.0,36905.168000000005,8977.0,1.2,2.38,0.54,-0.4100000000000037,-0.1000000000000014,0.5029214650419662,0.6263940243043444,53.78599999999999,53.2835,1.0094306867979763,1,1.3699999999999974,2.3399999999999963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-24,0.0499999999999971,0.70045658,242.637,115.8143,11.47,99.0214,13128.5,518683.0,36905.168000000005,9001.0,1.19,2.31,0.54,0.8699999999999974,0.2999999999999971,0.6062012867026564,0.5951901509513196,53.902,53.321000000000005,1.0108962697623824,1,0.5800000000000054,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-27,-0.0399999999999991,0.70045658,242.637,115.6764,12.09,99.0214,13128.5,518683.0,36905.168000000005,9001.0,1.16,2.36,0.54,-0.4899999999999949,0.0,0.6042185035233167,0.5947498368398544,54.028,53.364,1.0124428453639158,1,0.6300000000000026,0.8599999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-28,-0.1799999999999997,0.70045658,242.637,116.0032,12.92,99.0214,13128.5,518683.0,36905.168000000005,9001.0,1.14,2.36,0.54,0.0499999999999971,0.6100000000000065,0.5406292629889308,0.5787034055359691,54.024,53.43249999999999,1.0110700416413234,1,-0.0200000000000031,1.3699999999999974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-01,-1.1899999999999975,0.72565107,243.618,116.438,12.54,98.7611,13136.3,518683.0,36526.89631489357,9001.0,1.17,2.46,0.65,-0.0399999999999991,-0.4100000000000037,0.5061323937468869,0.5811809664721089,54.065999999999995,53.486,1.0108439591668843,1,0.2100000000000008,1.0700000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-02,0.6999999999999957,0.72565107,243.618,116.8429,11.81,98.7611,13136.3,518683.0,36526.89631489357,9001.0,1.17,2.49,0.65,-0.1799999999999997,0.8699999999999974,0.5020458146424037,0.5843509669980532,53.696000000000005,53.4225,1.005119565726052,1,-1.8499999999999943,-1.269999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-03,-0.1400000000000005,0.72565107,243.618,116.6438,10.96,98.7611,13136.3,520184.0,36526.89631489357,9032.0,1.17,2.49,0.65,-1.1899999999999975,-0.4899999999999949,0.681080024666671,0.6040904428625529,53.564,53.4115,1.002855190361626,1,-0.6600000000000037,-0.2199999999999988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-06,-0.509999999999998,0.72565107,243.618,116.4313,11.24,98.7611,13136.3,520184.0,36526.89631489357,9032.0,1.18,2.49,0.65,0.6999999999999957,0.0499999999999971,0.673646791723937,0.6012609556940195,53.394000000000005,53.3805,1.0002529013403771,1,-0.8500000000000014,-0.6200000000000045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-07,-2.8500000000000014,0.72565107,243.618,116.4303,11.45,98.7611,13136.3,520184.0,36526.89631489357,9032.0,1.2,2.52,0.65,-0.1400000000000005,-0.0399999999999991,0.683688525572832,0.5850170937673359,53.129999999999995,53.364,0.9956150213627164,0,-1.3200000000000005,-0.3299999999999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-08,-1.0799999999999983,0.72565107,243.618,116.875,11.86,98.7611,13136.3,520184.0,36526.89631489357,9032.0,1.21,2.57,0.65,-0.509999999999998,-0.1799999999999997,1.3345673456217766,0.8485194536119223,52.33200000000001,53.246,0.9828343913157797,0,-3.990000000000002,-2.359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-09,-0.7000000000000028,0.72565107,243.618,116.9959,12.3,98.7611,13136.3,520184.0,36526.89631489357,9032.0,1.23,2.6,0.65,-2.8500000000000014,-1.1899999999999975,1.3273771129562069,0.8716886213732282,51.556,53.065,0.971563177235466,0,-3.8800000000000026,-3.6199999999999974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-10,-0.0999999999999943,0.72565107,243.618,116.616,11.66,98.7611,13136.3,528393.0,36526.89631489357,9088.0,1.22,2.58,0.65,-1.0799999999999983,0.6999999999999957,1.05864536082673,0.857708697942545,50.5,52.818,0.956113446173653,0,-5.280000000000001,-4.940000000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13,-0.7100000000000009,0.72565107,243.618,116.4004,11.35,98.7611,13136.3,528393.0,36526.89631489357,9088.0,1.22,2.62,0.65,-0.7000000000000028,-0.1400000000000005,1.0674127599012295,0.8192003482215422,49.452,52.5235,0.9415214142241092,0,-5.239999999999995,-5.890000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-14,1.1000000000000014,0.72565107,243.618,116.5646,12.3,98.7611,13136.3,528393.0,36526.89631489357,9088.0,1.2,2.6,0.65,-0.0999999999999943,-0.509999999999998,1.0457389731668032,0.8136687545342043,48.364,52.2375,0.9258482890643694,0,-5.439999999999998,-5.719999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-15,-0.0400000000000062,0.72565107,243.618,116.3584,11.63,98.7611,13136.3,528393.0,36526.89631489357,9088.0,1.18,2.51,0.65,-0.7100000000000009,-2.8500000000000014,0.8568080298409658,0.8637938045865375,48.066,51.99400000000001,0.9244528214794014,0,-1.4899999999999949,-4.869999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-16,0.0400000000000062,0.72565107,243.618,115.4456,11.21,98.7611,13136.3,528393.0,36526.89631489357,9088.0,1.18,2.53,0.65,1.1000000000000014,-1.0799999999999983,0.7374279625834359,0.8644223809177775,47.976,51.753499999999995,0.9270097674553412,0,-0.4500000000000028,-4.810000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-17,-0.5500000000000043,0.72565107,243.618,115.2783,11.28,98.7611,13136.3,528156.0,36526.89631489357,9109.0,1.17,2.5,0.65,-0.0400000000000062,-0.7000000000000028,0.6539266013857796,0.8577956755851665,48.034000000000006,51.5,0.9326990291262136,0,0.2900000000000062,-5.069999999999993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-20,-0.769999999999996,0.72565107,243.618,115.0426,11.34,98.7611,13136.3,528156.0,36526.89631489357,9109.0,1.17,2.47,0.65,0.0400000000000062,-0.0999999999999943,0.7096971184948956,0.8580571689946648,48.002,51.218999999999994,0.9371912766746716,0,-0.1600000000000037,-5.619999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-21,0.269999999999996,0.72565107,243.618,114.8119,12.47,98.7611,13136.3,528156.0,36526.89631489357,9109.0,1.16,2.43,0.65,-0.5500000000000043,-0.7100000000000009,0.7243824956471243,0.8378858105845494,47.958000000000006,50.869,0.9427745778371898,0,-0.2199999999999988,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-22,-0.2899999999999991,0.72565107,243.618,114.7937,12.81,98.7611,13136.3,528156.0,36526.89631489357,9109.0,1.13,2.4,0.65,-0.769999999999996,1.1000000000000014,0.4333012808658133,0.8490452842674657,47.748000000000005,50.553,0.9445136787134296,0,-1.0500000000000045,-6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-23,0.2999999999999971,0.72565107,243.618,114.7899,13.12,98.7611,13136.3,528156.0,36526.89631489357,9109.0,1.15,2.41,0.65,0.269999999999996,-0.0400000000000062,0.4230839160260705,0.8020854397329246,47.488,50.178999999999995,0.9463719882819508,0,-1.2999999999999972,-7.479999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-24,-0.279999999999994,0.72565107,243.618,114.6372,12.96,98.7611,13136.3,533110.0,36526.89631489357,9129.0,1.14,2.4,0.65,-0.2899999999999991,0.0400000000000062,0.48116525227821,0.8154138439112283,47.28,49.8445,0.9485499904703628,0,-1.0400000000000065,-6.690000000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-27,1.3399999999999963,0.72565107,243.618,114.2347,12.5,98.7611,13136.3,533110.0,36526.89631489357,9129.0,1.11,2.38,0.65,0.2999999999999971,-0.5500000000000043,0.4471353262715353,0.8105482225337438,47.126,49.4935,0.9521654358653155,0,-0.769999999999996,-7.019999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-28,1.1099999999999994,0.72565107,243.618,114.419,11.53,98.7611,13136.3,533110.0,36526.89631489357,9129.0,1.12,2.42,0.65,-0.279999999999994,-0.769999999999996,0.6636791393436675,0.8929643123652108,47.394000000000005,49.2115,0.963067575668289,0,1.3399999999999963,-5.640000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-29,0.8299999999999983,0.72565107,243.618,114.7167,11.42,98.7611,13136.3,533110.0,36526.89631489357,9129.0,1.13,2.39,0.65,1.3399999999999963,0.269999999999996,0.7631710162211028,0.9457487982935338,47.83,48.994,0.9762419888149568,0,2.1799999999999997,-4.350000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-30,0.240000000000002,0.72565107,243.618,114.5245,11.54,98.7611,13136.3,533110.0,36526.89631489357,9129.0,1.14,2.42,0.65,1.1099999999999994,-0.2899999999999991,0.6532610504231451,0.9442862801859124,48.489999999999995,48.877500000000005,0.9920720167766351,0,3.299999999999997,-2.3300000000000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-31,-0.2899999999999991,0.72565107,243.618,114.7938,12.37,98.7611,13136.3,533977.0,36526.89631489357,9147.0,1.13,2.4,0.65,0.8299999999999983,0.2999999999999971,0.6620196371709453,0.9288276425008376,49.138,48.738,1.0082071484262791,1,3.240000000000002,-2.789999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-03,0.740000000000002,0.77438158,244.006,114.8734,12.38,98.3646,13143.4,533977.0,36393.01163747422,9147.0,1.11,2.35,0.66,0.240000000000002,-0.279999999999994,0.6655298640932293,0.929437294394036,49.784,48.590999999999994,1.0245518717457966,1,3.229999999999997,-2.9399999999999977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-04,0.1499999999999985,0.77438158,244.006,115.0038,11.79,98.3646,13143.4,533977.0,36393.01163747422,9147.0,1.11,2.36,0.66,-0.2899999999999991,1.3399999999999963,0.5538321045226197,0.9456296983046636,50.31,48.5065,1.0371805840454371,1,2.6300000000000026,-1.6899999999999975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-05,0.5499999999999972,0.77438158,244.006,114.9494,12.89,98.3646,13143.4,533977.0,36393.01163747422,9147.0,1.1,2.34,0.66,0.740000000000002,1.1099999999999994,0.4590533738030412,0.6862213468277449,50.64399999999999,48.572,1.042658321666804,1,1.6700000000000017,1.3100000000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-06,0.5600000000000023,0.77438158,244.006,115.0181,12.39,98.3646,13143.4,533977.0,36393.01163747422,9147.0,1.1,2.34,0.66,0.1499999999999985,0.8299999999999983,0.3961943967296292,0.6381230701295463,50.922,48.719,1.045218497916624,1,1.3900000000000006,2.9399999999999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-07,0.8100000000000023,0.77438158,244.006,115.0547,12.87,98.3646,13143.4,535543.0,36393.01163747422,9199.0,1.09,2.38,0.66,0.5499999999999972,0.240000000000002,0.4139685978428256,0.6117533042519153,51.264,48.929,1.0477222097324694,1,1.7100000000000009,4.200000000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-10,0.3200000000000003,0.77438158,244.006,115.11,14.05,98.3646,13143.4,535543.0,36393.01163747422,9199.0,1.08,2.37,0.66,0.5600000000000023,-0.2899999999999991,0.25645662401263,0.6212506486282582,51.826,49.1845,1.0537059439457552,1,2.8100000000000023,5.109999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-11,-0.2600000000000051,0.77438158,244.006,115.009,15.07,98.3646,13143.4,535543.0,36393.01163747422,9199.0,1.08,2.32,0.66,0.8100000000000023,0.740000000000002,0.2523291501193537,0.5782013854231429,52.303999999999995,49.4915,1.056827940151339,1,2.390000000000001,6.140000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-12,0.0700000000000002,0.77438158,244.006,114.9162,15.77,98.3646,13143.4,535543.0,36393.01163747422,9199.0,1.04,2.28,0.66,0.3200000000000003,0.1499999999999985,0.4056229776528407,0.5597076304455089,52.7,49.7305,1.059711846854546,1,1.9799999999999969,4.779999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-13,-0.5700000000000003,0.77438158,244.006,114.5059,15.96,98.3646,13143.4,535543.0,36393.01163747422,9199.0,1.03,2.24,0.66,-0.2600000000000051,0.5499999999999972,0.4167133307202413,0.5573572510187129,53.0,49.975,1.0605302651325663,1,1.5,4.890000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-17,-0.1599999999999966,0.77438158,244.006,114.3283,14.66,98.3646,13143.4,533377.0,36393.01163747422,9235.0,1.05,2.26,0.66,0.0700000000000002,0.5600000000000023,0.5311591098719449,0.5851351620734441,53.074,50.18900000000001,1.0574827153360296,1,0.3699999999999974,4.279999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-18,-1.9699999999999989,0.77438158,244.006,114.2575,14.42,98.3646,13143.4,533377.0,36393.01163747422,9235.0,1.0,2.18,0.66,-0.5700000000000003,0.8100000000000023,0.3366749173905827,0.5644678444060383,52.95399999999999,50.4225,1.0502057613168725,1,-0.6000000000000014,4.670000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
