date,OilPrice,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TreasuryYield,FedFundsRate,oil_diff_target,oil_diff_lag1,oil_diff_lag5,oil_volatility_5,oil_volatility_20,MA_5,MA_20,MA_ratio,MA_5_gt_MA_20,oil_momentum_5,oil_momentum_20,TermSpread_inversion,vix_high,is_monday,is_friday
2013-02-15,-1.3499999999999943,-0.1666404,-0.027999999999991587,0.08910000000000196,-0.1999999999999993,0.2324000000000126,4.899999999999636,560.0,-359.0,67.0,0.009999999999999787,0.0,0.7399999999999949,0.269999999999996,-0.13000000000000966,0.9996599421803187,0.7728763773960368,96.954,96.47850000000001,1.0049285592126742,1,0.2400000000000091,0.46000000000000796,0,0,0,1
2013-02-19,0.7399999999999949,-0.1666404,-0.027999999999991587,0.052199999999999136,-0.15000000000000036,0.2324000000000126,4.899999999999636,560.0,-359.0,67.0,0.020000000000000018,0.0,-1.769999999999996,-1.3499999999999943,1.3000000000000114,0.8434927385579257,0.7892328053575891,96.89,96.5325,1.0037034159479967,1,-0.3200000000000074,1.0799999999999983,0,0,0,0
2013-02-20,-1.769999999999996,-0.1666404,-0.027999999999991587,0.16159999999999286,2.369999999999999,0.2324000000000126,4.899999999999636,560.0,-359.0,67.0,-0.009999999999999787,0.0,-2.1299999999999955,0.7399999999999949,0.46999999999999886,1.0568443594020582,0.8804082486043074,96.378,96.474,0.9990049132408731,0,-2.5600000000000023,-1.1700000000000017,0,0,0,0
2013-02-21,-2.1299999999999955,-0.1666404,-0.027999999999991587,0.37050000000000693,0.5400000000000009,0.2324000000000126,4.899999999999636,560.0,-359.0,67.0,-0.030000000000000027,0.0,0.3299999999999983,-1.769999999999996,-0.45000000000000284,1.2764481971470465,0.9737084563126241,95.53,96.3605,0.9913813232600495,0,-4.239999999999995,-2.269999999999996,0,0,0,0
2013-02-22,0.3299999999999983,-0.1666404,-0.027999999999991587,0.08029999999999404,-1.0500000000000007,0.2324000000000126,4.899999999999636,4143.0,-359.0,54.0,-0.020000000000000018,0.0,-0.38000000000000966,-2.1299999999999955,0.269999999999996,1.289798433864744,0.9746215189821815,94.694,96.249,0.9838439879894857,0,-4.179999999999993,-2.2299999999999898,0,0,0,1
2013-02-25,-0.38000000000000966,-0.1666404,-0.027999999999991587,0.07780000000001053,4.8199999999999985,0.2324000000000126,4.899999999999636,4143.0,-359.0,54.0,-0.09000000000000008,0.0,-0.10999999999999943,0.3299999999999983,-1.3499999999999943,1.2658870407741545,0.9763113987700842,94.05199999999999,96.1285,0.9783987058988748,0,-3.210000000000008,-2.410000000000011,0,0,1,0
2013-02-26,-0.10999999999999943,-0.1666404,-0.027999999999991587,0.2271999999999963,-2.1199999999999974,0.2324000000000126,4.899999999999636,4143.0,-359.0,54.0,0.0,0.0,0.21000000000000796,-0.38000000000000966,0.7399999999999949,1.076856536405825,0.95205815832967,93.24000000000001,95.9625,0.9716295427901525,0,-4.060000000000002,-3.3200000000000074,0,0,0,0
2013-02-27,0.21000000000000796,-0.1666404,-0.027999999999991587,-0.19070000000000675,-2.1400000000000006,0.2324000000000126,4.899999999999636,4143.0,-359.0,54.0,0.030000000000000027,0.0,-0.8100000000000023,-0.10999999999999943,-1.769999999999996,0.997637208608397,0.8548862651345893,92.824,95.7235,0.9697096324309077,0,-2.0799999999999983,-4.780000000000001,0,0,0,0
2013-02-28,-0.8100000000000023,-0.1666404,-0.027999999999991587,0.06100000000000705,0.7799999999999994,0.2324000000000126,4.899999999999636,4143.0,-359.0,54.0,-0.020000000000000018,0.0,-1.3200000000000074,0.21000000000000796,-2.1299999999999955,0.46099891539998067,0.8517651949735907,92.672,95.426,0.9711399408966109,0,-0.7600000000000051,-5.950000000000003,0,0,0,0
2013-03-01,-1.3200000000000074,0.25677887,0.4579999999999984,0.32269999999999754,-0.15000000000000036,0.02409999999999002,52.30000000000109,1130.0,-248.05988829999842,-22.0,-0.029999999999999805,-0.01999999999999999,-0.5799999999999983,-0.8100000000000023,0.3299999999999983,0.5994747701112719,0.8819840074931422,92.19,95.07900000000001,0.9696147414255513,0,-2.410000000000011,-6.940000000000012,0,0,0,1
2013-03-04,-0.5799999999999983,0.25677887,0.4579999999999984,0.013900000000006685,-1.3499999999999996,0.02409999999999002,52.30000000000109,1130.0,-248.05988829999842,-22.0,0.019999999999999796,-0.01999999999999999,0.75,-1.3200000000000074,-0.38000000000000966,0.597637013579282,0.8826412217406167,91.668,94.7125,0.9678553517223175,0,-2.6099999999999994,-7.329999999999998,0,0,1,0
2013-03-05,0.75,0.25677887,0.4579999999999984,-0.13510000000000844,-0.5299999999999994,0.02409999999999002,52.30000000000109,1130.0,-248.05988829999842,-22.0,0.020000000000000018,-0.01999999999999999,-0.4099999999999966,-0.5799999999999983,-0.10999999999999943,0.8259842613512454,0.8905366507425555,91.31800000000001,94.446,0.9668805454968978,0,-1.75,-5.329999999999998,0,0,0,0
2013-03-06,-0.4099999999999966,0.25677887,0.4579999999999984,0.0,0.049999999999998934,0.02409999999999002,52.30000000000109,1130.0,-248.05988829999842,-22.0,0.050000000000000044,-0.01999999999999999,1.0600000000000023,0.75,0.21000000000000796,0.765199320438773,0.8738148364619535,90.844,94.1355,0.9650344450287086,0,-2.3700000000000045,-6.210000000000008,0,0,0,0
2013-03-07,1.0600000000000023,0.25677887,0.4579999999999984,0.04970000000000141,-0.46999999999999886,0.02409999999999002,52.30000000000109,1130.0,-248.05988829999842,-22.0,0.050000000000000044,-0.01999999999999999,0.480000000000004,-0.4099999999999966,-0.8100000000000023,0.9852664614204426,0.9261208003506257,90.744,93.89000000000001,0.9664927042283522,0,-0.5,-4.909999999999997,0,0,0,0
2013-03-08,0.480000000000004,0.25677887,0.4579999999999984,0.07900000000000773,-0.47000000000000064,0.02409999999999002,52.30000000000109,3736.0,-248.05988829999842,-3.0,0.06000000000000005,-0.01999999999999999,0.05999999999998806,1.0600000000000023,-1.3200000000000074,0.7216300991504956,0.9357984207138335,91.00399999999999,93.6985,0.9712428694162659,0,1.3000000000000114,-3.8299999999999983,0,0,0,1
2013-03-11,0.05999999999998806,0.25677887,0.4579999999999984,-0.09010000000000673,-1.0299999999999994,0.02409999999999002,52.30000000000109,3736.0,-248.05988829999842,-3.0,0.009999999999999787,-0.01999999999999999,0.37000000000000455,0.480000000000004,-0.5799999999999983,0.5778148492380201,0.9374186280475253,91.392,93.5165,0.977282083910326,0,1.9399999999999977,-3.6400000000000006,0,0,1,0
2013-03-12,0.37000000000000455,0.25677887,0.4579999999999984,-0.14979999999999905,0.7099999999999991,0.02409999999999002,52.30000000000109,3736.0,-248.05988829999842,-3.0,-0.040000000000000036,-0.01999999999999999,0.030000000000001137,0.05999999999998806,0.75,0.5421900035964846,0.881429908847268,91.704,93.288,0.9830203241574479,0,1.5600000000000023,-4.570000000000007,0,0,0,0
